Date,KSE100,Nestle_PK,Abbott_PK,Lucky_Cement,HBL_Bank
2018-09-20,,6723.93115234375,492.42205810546875,500.10369873046875,85.96561431884766
2018-09-21,,6723.93115234375,492.42205810546875,500.10369873046875,85.96561431884766
2018-09-24,41004.55078125,7059.90234375,495.76617431640625,483.5646057128906,87.0030288696289
2018-09-25,41036.30078125,7107.79150390625,493.25811767578125,491.3402099609375,87.00889587402344
2018-09-26,40909.91015625,7107.79150390625,488.24200439453125,485.40338134765625,86.07696533203125
2018-09-27,40851.80078125,7107.79150390625,495.4067077636719,496.8369445800781,86.38177490234375
2018-09-28,40998.58984375,7107.79150390625,515.872802734375,501.68817138671875,88.7203598022461
2018-10-01,40929.44140625,7107.79150390625,515.872802734375,496.0740661621094,88.97825622558594
2018-10-02,40800.25,7108.5400390625,509.97882080078125,493.795166015625,87.3605728149414
2018-10-03,40560.19140625,7108.5400390625,497.4383544921875,489.84381103515625,86.85063171386719
2018-10-04,40087.12109375,7108.5400390625,472.56640625,482.38116455078125,84.91059875488281
2018-10-05,39226.3515625,6753.11181640625,451.8746643066406,469.8619384765625,83.25776672363281
2018-10-08,37898.2890625,6753.11181640625,430.50567626953125,446.3688659667969,79.09632873535156
2018-10-09,38504.83984375,6753.11181640625,426.3756408691406,450.34954833984375,79.67073822021484
2018-10-10,38792.08984375,6753.11181640625,418.0154113769531,459.2499694824219,80.81364440917969
2018-10-11,38398.30078125,6753.11181640625,418.0154113769531,438.4758605957031,78.46332550048828
2018-10-12,37517.9296875,6753.11181640625,418.0154113769531,416.5574645996094,76.98632049560547
2018-10-15,36767.5703125,6753.11181640625,406.3109436035156,400.5270080566406,76.30055236816406
2018-10-16,36663.37890625,6734.40478515625,418.5671691894531,387.1861877441406,75.01695251464844
2018-10-17,37647.33984375,6734.40478515625,434.72760009765625,405.6129150390625,76.03093719482422
2018-10-18,37982.25,6734.40478515625,438.14703369140625,410.48370361328125,74.9876480102539
2018-10-19,38430.26953125,6734.40478515625,429.9706115722656,425.3893737792969,74.49530792236328
2018-10-22,38345.421875,6734.40478515625,438.9161376953125,415.5304870605469,75.61478424072266
2018-10-23,37714.8984375,6734.40478515625,423.7589111328125,398.3850402832031,73.32308197021484
2018-10-24,39271.12109375,6734.40478515625,444.9439392089844,418.29840087890625,76.98632049560547
2018-10-25,39631.91015625,6734.40478515625,457.30877685546875,439.2094421386719,73.62786865234375
2018-10-26,40556.44921875,7067.3857421875,452.2926330566406,461.1669616699219,77.23833465576172
2018-10-29,41453.76171875,7108.5400390625,468.1855773925781,484.2198791503906,81.09498596191406
2018-10-30,41609.03125,7108.5400390625,472.35736083984375,495.6046142578125,84.93990325927734
2018-10-31,41649.359375,7108.5400390625,467.62548828125,486.0489196777344,85.36775207519531
2018-11-01,41716.1015625,7108.5400390625,470.6852722167969,475.85748291015625,84.59994506835938
2018-11-02,42004.08984375,7108.5400390625,467.5669860839844,487.15411376953125,86.24107360839844
2018-11-05,41493.9609375,7165.107421875,457.30877685546875,472.9134521484375,85.23296356201172
2018-11-06,40958.53125,7240.529296875,447.2764587402344,461.1767272949219,83.1639633178711
2018-11-07,41543.98046875,7240.529296875,447.2764587402344,483.5254821777344,84.01385498046875
2018-11-08,41367.37890625,7240.529296875,447.2764587402344,474.18499755859375,82.95882415771484
2018-11-09,41388.87890625,7240.529296875,455.63677978515625,477.3245849609375,81.52872467041016
2018-11-12,41096.328125,6878.5029296875,463.99700927734375,459.65093994140625,80.83123779296875
2018-11-13,41152.28125,6878.5029296875,455.63677978515625,458.52618408203125,81.01880645751953
2018-11-14,40994.05078125,6878.5029296875,460.18475341796875,471.8963317871094,81.62248992919922
2018-11-15,41428.62890625,6750.28662109375,474.865478515625,486.26409912109375,85.63152313232422
2018-11-16,41660.75,6787.80712890625,482.40643310546875,495.5556945800781,84.9223403930664
2018-11-19,41352.76953125,6787.99560546875,485.6419372558594,489.8829040527344,83.42186737060547
2018-11-20,41419.23828125,6787.99560546875,485.73382568359375,495.1644592285156,83.29293060302734
2018-11-21,,6787.99560546875,485.73382568359375,495.1644592285156,83.29293060302734
2018-11-22,,6787.99560546875,493.25811767578125,497.462890625,79.98135375976562
2018-11-23,40869.28125,6787.99560546875,500.7740173339844,520.7604370117188,80.09272003173828
2018-11-26,40771.55078125,6784.224609375,485.9429016113281,509.3953552246094,81.34115600585938
2018-11-27,40894.21875,6784.224609375,486.5699462890625,507.81085205078125,83.60356140136719
2018-11-28,40704.80078125,6784.224609375,481.82958984375,503.7420349121094,82.64234161376953
2018-11-29,40638.828125,6784.224609375,479.0456237792969,506.23614501953125,83.5859603881836
2018-11-30,40496.03125,6784.224609375,479.0456237792969,483.08538818359375,81.97418975830078
2018-12-03,39160.6015625,6494.6044921875,464.0890808105469,458.9369812011719,78.77982330322266
2018-12-04,39602.87109375,6818.919921875,471.93939208984375,452.3741760253906,80.94261169433594
2018-12-05,,6561.7294921875,461.5725402832031,448.941162109375,79.72348022460938
2018-12-06,38300.62109375,6599.44091796875,451.4649353027344,439.6690979003906,77.67207336425781
2018-12-07,38562.05078125,6599.44091796875,451.4649353027344,459.2890625,78.2567367553711
2018-12-10,39299.62109375,6599.44091796875,452.3260498046875,469.9402160644531,80.90250396728516
2018-12-11,38851.9609375,6599.44091796875,445.5876159667969,471.6224670410156,79.13078308105469
2018-12-12,38307.44140625,6599.44091796875,430.55584716796875,465.9888000488281,76.87480163574219
2018-12-13,38011.62890625,6599.44091796875,442.24346923828125,467.91558837890625,76.54407501220703
2018-12-14,38585.66015625,6599.44091796875,442.24346923828125,473.6079406738281,78.07955169677734
2018-12-17,38309.171875,6674.8623046875,451.4565734863281,473.71551513671875,75.48103332519531
2018-12-18,38115.80859375,6901.13134765625,457.726806640625,467.27008056640625,73.84516143798828
2018-12-19,38063.1484375,6901.13134765625,472.56640625,470.4683532714844,74.10501098632812
2018-12-20,38236.51953125,6901.13134765625,463.0941162109375,476.31719970703125,73.69161224365234
2018-12-21,38251.0390625,6901.13134765625,460.6529541015625,476.1997985839844,73.57939910888672
2018-12-24,38308.921875,6901.13134765625,464.82476806640625,474.99676513671875,73.46127319335938
2018-12-25,,6901.13134765625,464.82476806640625,474.99676513671875,73.46127319335938
2018-12-26,38218.0703125,6901.13134765625,471.9979248046875,472.00390625,73.99869537353516
2018-12-27,37853.5703125,6787.99560546875,489.0780029296875,455.5137634277344,72.38054656982422
2018-12-28,37167.01953125,6787.99560546875,508.70794677734375,445.56683349609375,71.01631927490234
2018-12-31,37066.671875,6787.99560546875,527.5771484375,425.1351013183594,71.1344223022461
2019-01-01,,7089.68505859375,513.3898315429688,445.07781982421875,72.78803253173828
2019-01-02,37795.25,6735.201171875,500.78240966796875,429.7221984863281,72.72306060791016
2019-01-03,37542.01171875,6411.6396484375,501.618408203125,432.49993896484375,72.94157409667969
2019-01-04,37547.48828125,6184.6181640625,502.4544982910156,432.0206298828125,74.06365966796875
2019-01-07,38562.3984375,6184.6181640625,497.4383544921875,451.1711120605469,76.53816223144531
